inventory_id,sku,product_name,category,warehouse_id,warehouse_name,region,quantity_available,reserved_quantity,unit_cost,reorder_level,version,updated_at
INV-001265,SKU-0015,Home Item 0015,Home,WH006,Central Warehouse 006,Central,214,32,1053.44,38,1,2026-05-24T00:00:00+07:00
INV-001266,SKU-0016,Grocery Item 0016,Grocery,WH006,Central Warehouse 006,Central,367,42,858.42,99,1,2026-05-24T00:00:00+07:00
INV-001267,SKU-0017,Fashion Item 0017,Fashion,WH006,Central Warehouse 006,Central,338,37,1545.81,28,1,2026-05-24T00:00:00+07:00
INV-001268,SKU-0018,Industrial Item 0018,Industrial,WH006,Central Warehouse 006,Central,606,13,1502.27,113,1,2026-05-24T00:00:00+07:00
INV-001269,SKU-0019,Electronics Item 0019,Electronics,WH006,Central Warehouse 006,Central,276,64,691.78,83,1,2026-05-24T00:00:00+07:00
INV-001270,SKU-0020,Home Item 0020,Home,WH006,Central Warehouse 006,Central,586,13,1973.88,79,1,2026-05-24T00:00:00+07:00
INV-001271,SKU-0021,Grocery Item 0021,Grocery,WH006,Central Warehouse 006,Central,388,69,891.54,100,1,2026-05-24T00:00:00+07:00
INV-001272,SKU-0022,Fashion Item 0022,Fashion,WH006,Central Warehouse 006,Central,635,15,2413.34,39,1,2026-05-24T00:00:00+07:00
INV-001273,SKU-0023,Industrial Item 0023,Industrial,WH006,Central Warehouse 006,Central,705,50,1390.37,118,1,2026-05-24T00:00:00+07:00
INV-001274,SKU-0024,Electronics Item 0024,Electronics,WH006,Central Warehouse 006,Central,372,25,1606.77,96,1,2026-05-24T00:00:00+07:00
INV-001275,SKU-0025,Home Item 0025,Home,WH006,Central Warehouse 006,Central,605,45,555.29,108,1,2026-05-24T00:00:00+07:00
INV-001276,SKU-0026,Grocery Item 0026,Grocery,WH006,Central Warehouse 006,Central,161,9,473.47,92,1,2026-05-24T00:00:00+07:00
INV-001277,SKU-0027,Fashion Item 0027,Fashion,WH006,Central Warehouse 006,Central,458,51,1319.36,42,1,2026-05-24T00:00:00+07:00
INV-001278,SKU-0028,Industrial Item 0028,Industrial,WH006,Central Warehouse 006,Central,132,3,1035.04,107,1,2026-05-24T00:00:00+07:00
INV-001279,SKU-0029,Electronics Item 0029,Electronics,WH006,Central Warehouse 006,Central,647,13,530.50,29,1,2026-05-24T00:00:00+07:00
INV-001280,SKU-0030,Home Item 0030,Home,WH006,Central Warehouse 006,Central,439,34,1893.46,96,1,2026-05-24T00:00:00+07:00
INV-001281,SKU-0031,Grocery Item 0031,Grocery,WH006,Central Warehouse 006,Central,633,56,1291.72,62,1,2026-05-24T00:00:00+07:00
INV-001282,SKU-0032,Fashion Item 0032,Fashion,WH006,Central Warehouse 006,Central,765,17,180.55,60,1,2026-05-24T00:00:00+07:00
INV-001283,SKU-0033,Industrial Item 0033,Industrial,WH006,Central Warehouse 006,Central,745,16,101.85,108,1,2026-05-24T00:00:00+07:00
INV-001284,SKU-0034,Electronics Item 0034,Electronics,WH006,Central Warehouse 006,Central,760,1,1305.76,111,1,2026-05-24T00:00:00+07:00
INV-001285,SKU-0035,Home Item 0035,Home,WH006,Central Warehouse 006,Central,231,10,2305.40,66,1,2026-05-24T00:00:00+07:00
INV-001286,SKU-0036,Grocery Item 0036,Grocery,WH006,Central Warehouse 006,Central,404,42,2220.58,63,1,2026-05-24T00:00:00+07:00
INV-001287,SKU-0037,Fashion Item 0037,Fashion,WH006,Central Warehouse 006,Central,481,9,28.82,54,1,2026-05-24T00:00:00+07:00
INV-001288,SKU-0038,Industrial Item 0038,Industrial,WH006,Central Warehouse 006,Central,170,19,2461.63,94,1,2026-05-24T00:00:00+07:00
INV-001289,SKU-0039,Electronics Item 0039,Electronics,WH006,Central Warehouse 006,Central,444,8,596.82,115,1,2026-05-24T00:00:00+07:00
INV-001290,SKU-0040,Home Item 0040,Home,WH006,Central Warehouse 006,Central,609,51,1078.16,109,1,2026-05-24T00:00:00+07:00
INV-001291,SKU-0041,Grocery Item 0041,Grocery,WH006,Central Warehouse 006,Central,624,59,1391.83,101,1,2026-05-24T00:00:00+07:00
INV-001292,SKU-0042,Fashion Item 0042,Fashion,WH006,Central Warehouse 006,Central,380,19,2355.34,88,1,2026-05-24T00:00:00+07:00
INV-001293,SKU-0043,Industrial Item 0043,Industrial,WH006,Central Warehouse 006,Central,305,71,121.33,48,1,2026-05-24T00:00:00+07:00
INV-001294,SKU-0044,Electronics Item 0044,Electronics,WH006,Central Warehouse 006,Central,175,43,855.78,38,1,2026-05-24T00:00:00+07:00
INV-001295,SKU-0045,Home Item 0045,Home,WH006,Central Warehouse 006,Central,172,29,674.79,56,1,2026-05-24T00:00:00+07:00
INV-001296,SKU-0046,Grocery Item 0046,Grocery,WH006,Central Warehouse 006,Central,497,80,717.60,39,1,2026-05-24T00:00:00+07:00
INV-001297,SKU-0047,Fashion Item 0047,Fashion,WH006,Central Warehouse 006,Central,331,28,1353.30,84,1,2026-05-24T00:00:00+07:00
INV-001298,SKU-0048,Industrial Item 0048,Industrial,WH006,Central Warehouse 006,Central,414,55,151.25,70,1,2026-05-24T00:00:00+07:00
INV-001299,SKU-0049,Electronics Item 0049,Electronics,WH006,Central Warehouse 006,Central,173,12,1469.43,66,1,2026-05-24T00:00:00+07:00
INV-001300,SKU-0050,Home Item 0050,Home,WH006,Central Warehouse 006,Central,447,77,554.77,45,1,2026-05-24T00:00:00+07:00
INV-001301,SKU-0051,Grocery Item 0051,Grocery,WH006,Central Warehouse 006,Central,576,7,366.51,114,1,2026-05-24T00:00:00+07:00
INV-001302,SKU-0052,Fashion Item 0052,Fashion,WH006,Central Warehouse 006,Central,737,53,1131.33,68,1,2026-05-24T00:00:00+07:00
INV-001303,SKU-0053,Industrial Item 0053,Industrial,WH006,Central Warehouse 006,Central,769,30,1657.67,78,1,2026-05-24T00:00:00+07:00
INV-001304,SKU-0054,Electronics Item 0054,Electronics,WH006,Central Warehouse 006,Central,239,13,948.29,56,1,2026-05-24T00:00:00+07:00
INV-001305,SKU-0055,Home Item 0055,Home,WH006,Central Warehouse 006,Central,133,18,1399.13,94,1,2026-05-24T00:00:00+07:00
INV-001306,SKU-0056,Grocery Item 0056,Grocery,WH006,Central Warehouse 006,Central,641,10,1408.39,31,1,2026-05-24T00:00:00+07:00
INV-001307,SKU-0057,Fashion Item 0057,Fashion,WH006,Central Warehouse 006,Central,309,29,824.53,89,1,2026-05-24T00:00:00+07:00
INV-001308,SKU-0058,Industrial Item 0058,Industrial,WH006,Central Warehouse 006,Central,246,19,409.71,90,1,2026-05-24T00:00:00+07:00
INV-001309,SKU-0059,Electronics Item 0059,Electronics,WH006,Central Warehouse 006,Central,284,48,1912.30,49,1,2026-05-24T00:00:00+07:00
INV-001310,SKU-0060,Home Item 0060,Home,WH006,Central Warehouse 006,Central,269,7,2028.87,55,1,2026-05-24T00:00:00+07:00
INV-001311,SKU-0061,Grocery Item 0061,Grocery,WH006,Central Warehouse 006,Central,402,71,1323.40,46,1,2026-05-24T00:00:00+07:00
INV-001312,SKU-0062,Fashion Item 0062,Fashion,WH006,Central Warehouse 006,Central,779,40,628.24,35,1,2026-05-24T00:00:00+07:00
INV-001313,SKU-0063,Industrial Item 0063,Industrial,WH006,Central Warehouse 006,Central,741,7,656.06,99,1,2026-05-24T00:00:00+07:00
INV-001314,SKU-0064,Electronics Item 0064,Electronics,WH006,Central Warehouse 006,Central,424,19,2336.43,111,1,2026-05-24T00:00:00+07:00
INV-001315,SKU-0065,Home Item 0065,Home,WH006,Central Warehouse 006,Central,745,72,1491.00,85,1,2026-05-24T00:00:00+07:00
INV-001316,SKU-0066,Grocery Item 0066,Grocery,WH006,Central Warehouse 006,Central,499,66,972.03,79,1,2026-05-24T00:00:00+07:00
INV-001317,SKU-0067,Fashion Item 0067,Fashion,WH006,Central Warehouse 006,Central,420,22,1525.15,95,1,2026-05-24T00:00:00+07:00
INV-001318,SKU-0068,Industrial Item 0068,Industrial,WH006,Central Warehouse 006,Central,780,60,1706.89,113,1,2026-05-24T00:00:00+07:00
INV-001319,SKU-0069,Electronics Item 0069,Electronics,WH006,Central Warehouse 006,Central,225,32,1192.07,60,1,2026-05-24T00:00:00+07:00
INV-001320,SKU-0070,Home Item 0070,Home,WH006,Central Warehouse 006,Central,394,17,1905.59,38,1,2026-05-24T00:00:00+07:00
INV-001321,SKU-0071,Grocery Item 0071,Grocery,WH006,Central Warehouse 006,Central,655,0,835.37,32,1,2026-05-24T00:00:00+07:00
INV-001322,SKU-0072,Fashion Item 0072,Fashion,WH006,Central Warehouse 006,Central,546,61,2170.68,60,1,2026-05-24T00:00:00+07:00
INV-001323,SKU-0073,Industrial Item 0073,Industrial,WH006,Central Warehouse 006,Central,378,33,2316.47,93,1,2026-05-24T00:00:00+07:00
INV-001324,SKU-0074,Electronics Item 0074,Electronics,WH006,Central Warehouse 006,Central,91,4,1209.33,90,1,2026-05-24T00:00:00+07:00
INV-001325,SKU-0075,Home Item 0075,Home,WH006,Central Warehouse 006,Central,719,29,1828.72,51,1,2026-05-24T00:00:00+07:00
INV-001326,SKU-0076,Grocery Item 0076,Grocery,WH006,Central Warehouse 006,Central,355,43,1948.54,99,1,2026-05-24T00:00:00+07:00
INV-001327,SKU-0077,Fashion Item 0077,Fashion,WH006,Central Warehouse 006,Central,241,60,662.47,84,1,2026-05-24T00:00:00+07:00
INV-001328,SKU-0078,Industrial Item 0078,Industrial,WH006,Central Warehouse 006,Central,281,15,1952.76,118,1,2026-05-24T00:00:00+07:00
INV-001329,SKU-0079,Electronics Item 0079,Electronics,WH006,Central Warehouse 006,Central,373,68,320.97,41,1,2026-05-24T00:00:00+07:00
INV-001330,SKU-0080,Home Item 0080,Home,WH006,Central Warehouse 006,Central,687,61,360.07,92,1,2026-05-24T00:00:00+07:00
INV-001331,SKU-0081,Grocery Item 0081,Grocery,WH006,Central Warehouse 006,Central,222,20,1743.80,92,1,2026-05-24T00:00:00+07:00
INV-001332,SKU-0082,Fashion Item 0082,Fashion,WH006,Central Warehouse 006,Central,98,14,2216.34,61,1,2026-05-24T00:00:00+07:00
INV-001333,SKU-0083,Industrial Item 0083,Industrial,WH006,Central Warehouse 006,Central,262,43,1363.01,54,1,2026-05-24T00:00:00+07:00
INV-001334,SKU-0084,Electronics Item 0084,Electronics,WH006,Central Warehouse 006,Central,104,14,1797.52,75,1,2026-05-24T00:00:00+07:00
INV-001335,SKU-0085,Home Item 0085,Home,WH006,Central Warehouse 006,Central,214,4,438.70,76,1,2026-05-24T00:00:00+07:00
INV-001336,SKU-0086,Grocery Item 0086,Grocery,WH006,Central Warehouse 006,Central,309,66,1865.98,51,1,2026-05-24T00:00:00+07:00
INV-001337,SKU-0087,Fashion Item 0087,Fashion,WH006,Central Warehouse 006,Central,469,54,1449.85,52,1,2026-05-24T00:00:00+07:00
INV-001338,SKU-0088,Industrial Item 0088,Industrial,WH006,Central Warehouse 006,Central,647,44,958.82,81,1,2026-05-24T00:00:00+07:00
INV-001339,SKU-0089,Electronics Item 0089,Electronics,WH006,Central Warehouse 006,Central,674,10,1768.85,89,1,2026-05-24T00:00:00+07:00
INV-001340,SKU-0090,Home Item 0090,Home,WH006,Central Warehouse 006,Central,767,44,2133.28,80,1,2026-05-24T00:00:00+07:00
INV-001341,SKU-0091,Grocery Item 0091,Grocery,WH006,Central Warehouse 006,Central,88,4,891.27,120,1,2026-05-24T00:00:00+07:00
INV-001342,SKU-0092,Fashion Item 0092,Fashion,WH006,Central Warehouse 006,Central,358,8,2390.89,65,1,2026-05-24T00:00:00+07:00
INV-001343,SKU-0093,Industrial Item 0093,Industrial,WH006,Central Warehouse 006,Central,126,23,1788.70,79,1,2026-05-24T00:00:00+07:00
INV-001344,SKU-0094,Electronics Item 0094,Electronics,WH006,Central Warehouse 006,Central,357,60,359.34,32,1,2026-05-24T00:00:00+07:00
INV-001345,SKU-0095,Home Item 0095,Home,WH006,Central Warehouse 006,Central,533,66,501.84,85,1,2026-05-24T00:00:00+07:00
INV-001346,SKU-0096,Grocery Item 0096,Grocery,WH006,Central Warehouse 006,Central,483,30,336.25,86,1,2026-05-24T00:00:00+07:00
INV-001347,SKU-0097,Fashion Item 0097,Fashion,WH006,Central Warehouse 006,Central,613,2,1805.83,103,1,2026-05-24T00:00:00+07:00
INV-001348,SKU-0098,Industrial Item 0098,Industrial,WH006,Central Warehouse 006,Central,126,10,214.27,71,1,2026-05-24T00:00:00+07:00
INV-001349,SKU-0099,Electronics Item 0099,Electronics,WH006,Central Warehouse 006,Central,136,13,1529.65,44,1,2026-05-24T00:00:00+07:00
INV-001350,SKU-0100,Home Item 0100,Home,WH006,Central Warehouse 006,Central,199,46,581.11,54,1,2026-05-24T00:00:00+07:00
INV-001351,SKU-0101,Grocery Item 0101,Grocery,WH006,Central Warehouse 006,Central,630,47,248.73,73,1,2026-05-24T00:00:00+07:00
INV-001352,SKU-0102,Fashion Item 0102,Fashion,WH006,Central Warehouse 006,Central,668,56,1571.97,27,1,2026-05-24T00:00:00+07:00
INV-001353,SKU-0103,Industrial Item 0103,Industrial,WH006,Central Warehouse 006,Central,267,59,2099.48,51,1,2026-05-24T00:00:00+07:00
INV-001354,SKU-0104,Electronics Item 0104,Electronics,WH006,Central Warehouse 006,Central,126,20,1601.53,103,1,2026-05-24T00:00:00+07:00
INV-001355,SKU-0105,Home Item 0105,Home,WH006,Central Warehouse 006,Central,701,32,115.34,39,1,2026-05-24T00:00:00+07:00
INV-001356,SKU-0106,Grocery Item 0106,Grocery,WH006,Central Warehouse 006,Central,379,78,905.30,52,1,2026-05-24T00:00:00+07:00
INV-001357,SKU-0107,Fashion Item 0107,Fashion,WH006,Central Warehouse 006,Central,383,35,1324.22,39,1,2026-05-24T00:00:00+07:00
INV-001358,SKU-0108,Industrial Item 0108,Industrial,WH006,Central Warehouse 006,Central,554,3,1269.33,93,1,2026-05-24T00:00:00+07:00
INV-001359,SKU-0109,Electronics Item 0109,Electronics,WH006,Central Warehouse 006,Central,649,65,381.09,71,1,2026-05-24T00:00:00+07:00
INV-001360,SKU-0110,Home Item 0110,Home,WH006,Central Warehouse 006,Central,509,16,1719.95,25,1,2026-05-24T00:00:00+07:00
INV-001361,SKU-0111,Grocery Item 0111,Grocery,WH006,Central Warehouse 006,Central,715,39,2115.54,29,1,2026-05-24T00:00:00+07:00
INV-001362,SKU-0112,Fashion Item 0112,Fashion,WH006,Central Warehouse 006,Central,83,18,288.48,33,1,2026-05-24T00:00:00+07:00
INV-001363,SKU-0113,Industrial Item 0113,Industrial,WH006,Central Warehouse 006,Central,633,51,881.69,32,1,2026-05-24T00:00:00+07:00
INV-001364,SKU-0114,Electronics Item 0114,Electronics,WH006,Central Warehouse 006,Central,534,70,1291.31,36,1,2026-05-24T00:00:00+07:00
INV-001365,SKU-0115,Home Item 0115,Home,WH006,Central Warehouse 006,Central,455,6,137.56,39,1,2026-05-24T00:00:00+07:00
INV-001366,SKU-0116,Grocery Item 0116,Grocery,WH006,Central Warehouse 006,Central,409,50,1370.49,120,1,2026-05-24T00:00:00+07:00
INV-001367,SKU-0117,Fashion Item 0117,Fashion,WH006,Central Warehouse 006,Central,86,11,232.80,66,1,2026-05-24T00:00:00+07:00
INV-001368,SKU-0118,Industrial Item 0118,Industrial,WH006,Central Warehouse 006,Central,371,7,490.31,74,1,2026-05-24T00:00:00+07:00
INV-001369,SKU-0119,Electronics Item 0119,Electronics,WH006,Central Warehouse 006,Central,683,58,362.31,107,1,2026-05-24T00:00:00+07:00
INV-001370,SKU-0120,Home Item 0120,Home,WH006,Central Warehouse 006,Central,237,16,896.66,78,1,2026-05-24T00:00:00+07:00
INV-001371,SKU-0121,Grocery Item 0121,Grocery,WH006,Central Warehouse 006,Central,666,11,459.02,80,1,2026-05-24T00:00:00+07:00
INV-001372,SKU-0122,Fashion Item 0122,Fashion,WH006,Central Warehouse 006,Central,682,66,481.84,111,1,2026-05-24T00:00:00+07:00
INV-001373,SKU-0123,Industrial Item 0123,Industrial,WH006,Central Warehouse 006,Central,764,26,1506.12,81,1,2026-05-24T00:00:00+07:00
INV-001374,SKU-0124,Electronics Item 0124,Electronics,WH006,Central Warehouse 006,Central,105,6,28.62,110,1,2026-05-24T00:00:00+07:00
INV-001375,SKU-0125,Home Item 0125,Home,WH006,Central Warehouse 006,Central,188,39,215.75,57,1,2026-05-24T00:00:00+07:00
INV-001376,SKU-0126,Grocery Item 0126,Grocery,WH006,Central Warehouse 006,Central,538,31,1996.08,94,1,2026-05-24T00:00:00+07:00
INV-001377,SKU-0127,Fashion Item 0127,Fashion,WH006,Central Warehouse 006,Central,730,26,2368.19,44,1,2026-05-24T00:00:00+07:00
INV-001378,SKU-0128,Industrial Item 0128,Industrial,WH006,Central Warehouse 006,Central,245,7,2050.04,79,1,2026-05-24T00:00:00+07:00
INV-001379,SKU-0129,Electronics Item 0129,Electronics,WH006,Central Warehouse 006,Central,282,49,1738.23,104,1,2026-05-24T00:00:00+07:00
INV-001380,SKU-0130,Home Item 0130,Home,WH006,Central Warehouse 006,Central,206,35,2169.19,45,1,2026-05-24T00:00:00+07:00
INV-001381,SKU-0131,Grocery Item 0131,Grocery,WH006,Central Warehouse 006,Central,274,55,1243.60,77,1,2026-05-24T00:00:00+07:00
INV-001382,SKU-0132,Fashion Item 0132,Fashion,WH006,Central Warehouse 006,Central,201,29,158.34,59,1,2026-05-24T00:00:00+07:00
INV-001383,SKU-0133,Industrial Item 0133,Industrial,WH006,Central Warehouse 006,Central,680,36,1220.69,52,1,2026-05-24T00:00:00+07:00
INV-001384,SKU-0134,Electronics Item 0134,Electronics,WH006,Central Warehouse 006,Central,223,35,1255.72,108,1,2026-05-24T00:00:00+07:00
INV-001385,SKU-0135,Home Item 0135,Home,WH006,Central Warehouse 006,Central,550,52,2262.34,104,1,2026-05-24T00:00:00+07:00
INV-001386,SKU-0136,Grocery Item 0136,Grocery,WH006,Central Warehouse 006,Central,624,74,841.29,90,1,2026-05-24T00:00:00+07:00
INV-001387,SKU-0137,Fashion Item 0137,Fashion,WH006,Central Warehouse 006,Central,416,2,1393.11,117,1,2026-05-24T00:00:00+07:00
INV-001388,SKU-0138,Industrial Item 0138,Industrial,WH006,Central Warehouse 006,Central,438,50,2490.17,70,1,2026-05-24T00:00:00+07:00
INV-001389,SKU-0139,Electronics Item 0139,Electronics,WH006,Central Warehouse 006,Central,413,48,176.29,64,1,2026-05-24T00:00:00+07:00
INV-001390,SKU-0140,Home Item 0140,Home,WH006,Central Warehouse 006,Central,449,18,353.33,109,1,2026-05-24T00:00:00+07:00
INV-001391,SKU-0141,Grocery Item 0141,Grocery,WH006,Central Warehouse 006,Central,675,0,1678.08,70,1,2026-05-24T00:00:00+07:00
INV-001392,SKU-0142,Fashion Item 0142,Fashion,WH006,Central Warehouse 006,Central,457,33,40.51,87,1,2026-05-24T00:00:00+07:00
INV-001393,SKU-0143,Industrial Item 0143,Industrial,WH006,Central Warehouse 006,Central,157,3,337.82,105,1,2026-05-24T00:00:00+07:00
INV-001394,SKU-0144,Electronics Item 0144,Electronics,WH006,Central Warehouse 006,Central,444,0,2447.30,70,1,2026-05-24T00:00:00+07:00
INV-001395,SKU-0145,Home Item 0145,Home,WH006,Central Warehouse 006,Central,111,19,1548.58,57,1,2026-05-24T00:00:00+07:00
INV-001396,SKU-0146,Grocery Item 0146,Grocery,WH006,Central Warehouse 006,Central,477,21,637.33,90,1,2026-05-24T00:00:00+07:00
INV-001397,SKU-0147,Fashion Item 0147,Fashion,WH006,Central Warehouse 006,Central,608,28,1382.23,57,1,2026-05-24T00:00:00+07:00
INV-001398,SKU-0148,Industrial Item 0148,Industrial,WH006,Central Warehouse 006,Central,699,6,2332.00,27,1,2026-05-24T00:00:00+07:00
INV-001399,SKU-0149,Electronics Item 0149,Electronics,WH006,Central Warehouse 006,Central,335,59,965.69,110,1,2026-05-24T00:00:00+07:00
INV-001400,SKU-0150,Home Item 0150,Home,WH006,Central Warehouse 006,Central,752,2,1097.62,68,1,2026-05-24T00:00:00+07:00
INV-001401,SKU-0151,Grocery Item 0151,Grocery,WH006,Central Warehouse 006,Central,184,17,146.73,39,1,2026-05-24T00:00:00+07:00
INV-001402,SKU-0152,Fashion Item 0152,Fashion,WH006,Central Warehouse 006,Central,625,24,1042.01,35,1,2026-05-24T00:00:00+07:00
INV-001403,SKU-0153,Industrial Item 0153,Industrial,WH006,Central Warehouse 006,Central,731,2,1804.00,75,1,2026-05-24T00:00:00+07:00
INV-001404,SKU-0154,Electronics Item 0154,Electronics,WH006,Central Warehouse 006,Central,758,24,1870.01,85,1,2026-05-24T00:00:00+07:00
INV-001405,SKU-0155,Home Item 0155,Home,WH006,Central Warehouse 006,Central,116,9,2450.83,36,1,2026-05-24T00:00:00+07:00
INV-001406,SKU-0156,Grocery Item 0156,Grocery,WH006,Central Warehouse 006,Central,780,74,2319.16,81,1,2026-05-24T00:00:00+07:00
INV-001407,SKU-0157,Fashion Item 0157,Fashion,WH006,Central Warehouse 006,Central,206,37,2382.98,105,1,2026-05-24T00:00:00+07:00
INV-001408,SKU-0158,Industrial Item 0158,Industrial,WH006,Central Warehouse 006,Central,540,77,2444.80,59,1,2026-05-24T00:00:00+07:00
INV-001409,SKU-0159,Electronics Item 0159,Electronics,WH006,Central Warehouse 006,Central,230,4,302.43,42,1,2026-05-24T00:00:00+07:00
INV-001410,SKU-0160,Home Item 0160,Home,WH006,Central Warehouse 006,Central,154,9,39.17,66,1,2026-05-24T00:00:00+07:00
INV-001411,SKU-0161,Grocery Item 0161,Grocery,WH006,Central Warehouse 006,Central,322,60,1912.77,102,1,2026-05-24T00:00:00+07:00
INV-001412,SKU-0162,Fashion Item 0162,Fashion,WH006,Central Warehouse 006,Central,491,57,277.48,54,1,2026-05-24T00:00:00+07:00
INV-001413,SKU-0163,Industrial Item 0163,Industrial,WH006,Central Warehouse 006,Central,638,50,2369.78,47,1,2026-05-24T00:00:00+07:00
INV-001414,SKU-0164,Electronics Item 0164,Electronics,WH006,Central Warehouse 006,Central,325,53,1170.29,107,1,2026-05-24T00:00:00+07:00
INV-001415,SKU-0165,Home Item 0165,Home,WH006,Central Warehouse 006,Central,690,17,183.82,60,1,2026-05-24T00:00:00+07:00
INV-001416,SKU-0166,Grocery Item 0166,Grocery,WH006,Central Warehouse 006,Central,546,19,818.32,103,1,2026-05-24T00:00:00+07:00
INV-001417,SKU-0167,Fashion Item 0167,Fashion,WH006,Central Warehouse 006,Central,566,43,2027.67,55,1,2026-05-24T00:00:00+07:00
INV-001418,SKU-0168,Industrial Item 0168,Industrial,WH006,Central Warehouse 006,Central,231,15,863.91,55,1,2026-05-24T00:00:00+07:00
INV-001419,SKU-0169,Electronics Item 0169,Electronics,WH006,Central Warehouse 006,Central,671,4,13.86,39,1,2026-05-24T00:00:00+07:00
INV-001420,SKU-0170,Home Item 0170,Home,WH006,Central Warehouse 006,Central,504,17,1537.75,55,1,2026-05-24T00:00:00+07:00
INV-001421,SKU-0171,Grocery Item 0171,Grocery,WH006,Central Warehouse 006,Central,374,4,101.48,32,1,2026-05-24T00:00:00+07:00
INV-001422,SKU-0172,Fashion Item 0172,Fashion,WH006,Central Warehouse 006,Central,456,36,1574.31,109,1,2026-05-24T00:00:00+07:00
INV-001423,SKU-0173,Industrial Item 0173,Industrial,WH006,Central Warehouse 006,Central,219,41,458.86,120,1,2026-05-24T00:00:00+07:00
INV-001424,SKU-0174,Electronics Item 0174,Electronics,WH006,Central Warehouse 006,Central,235,31,2490.64,98,1,2026-05-24T00:00:00+07:00
INV-001425,SKU-0175,Home Item 0175,Home,WH006,Central Warehouse 006,Central,637,23,2396.00,33,1,2026-05-24T00:00:00+07:00
INV-001426,SKU-0176,Grocery Item 0176,Grocery,WH006,Central Warehouse 006,Central,798,45,699.53,66,1,2026-05-24T00:00:00+07:00
INV-001427,SKU-0177,Fashion Item 0177,Fashion,WH006,Central Warehouse 006,Central,193,0,1177.55,112,1,2026-05-24T00:00:00+07:00
INV-001428,SKU-0178,Industrial Item 0178,Industrial,WH006,Central Warehouse 006,Central,365,28,1309.66,27,1,2026-05-24T00:00:00+07:00
INV-001429,SKU-0179,Electronics Item 0179,Electronics,WH006,Central Warehouse 006,Central,585,15,1708.96,103,1,2026-05-24T00:00:00+07:00
INV-001430,SKU-0180,Home Item 0180,Home,WH006,Central Warehouse 006,Central,655,45,2205.31,81,1,2026-05-24T00:00:00+07:00
INV-001431,SKU-0181,Grocery Item 0181,Grocery,WH006,Central Warehouse 006,Central,714,71,1516.18,52,1,2026-05-24T00:00:00+07:00
INV-001432,SKU-0182,Fashion Item 0182,Fashion,WH006,Central Warehouse 006,Central,587,5,2048.31,80,1,2026-05-24T00:00:00+07:00
INV-001433,SKU-0183,Industrial Item 0183,Industrial,WH006,Central Warehouse 006,Central,304,18,926.21,42,1,2026-05-24T00:00:00+07:00
INV-001434,SKU-0184,Electronics Item 0184,Electronics,WH006,Central Warehouse 006,Central,210,47,2455.34,63,1,2026-05-24T00:00:00+07:00
INV-001435,SKU-0185,Home Item 0185,Home,WH006,Central Warehouse 006,Central,641,11,896.38,33,1,2026-05-24T00:00:00+07:00
INV-001436,SKU-0186,Grocery Item 0186,Grocery,WH006,Central Warehouse 006,Central,181,12,1772.14,39,1,2026-05-24T00:00:00+07:00
INV-001437,SKU-0187,Fashion Item 0187,Fashion,WH006,Central Warehouse 006,Central,278,4,1227.70,90,1,2026-05-24T00:00:00+07:00
