inventory_id,sku,product_name,category,warehouse_id,warehouse_name,region,quantity_available,reserved_quantity,unit_cost,reorder_level,version,updated_at
INV-002523,SKU-0023,Industrial Item 0023,Industrial,WH011,SouthEast Warehouse 011,SouthEast,425,77,1081.11,49,1,2026-05-24T00:00:00+07:00
INV-002524,SKU-0024,Electronics Item 0024,Electronics,WH011,SouthEast Warehouse 011,SouthEast,266,16,2403.83,50,1,2026-05-24T00:00:00+07:00
INV-002525,SKU-0025,Home Item 0025,Home,WH011,SouthEast Warehouse 011,SouthEast,211,45,973.06,101,1,2026-05-24T00:00:00+07:00
INV-002526,SKU-0026,Grocery Item 0026,Grocery,WH011,SouthEast Warehouse 011,SouthEast,414,46,2082.30,71,1,2026-05-24T00:00:00+07:00
INV-002527,SKU-0027,Fashion Item 0027,Fashion,WH011,SouthEast Warehouse 011,SouthEast,732,42,1241.27,25,1,2026-05-24T00:00:00+07:00
INV-002528,SKU-0028,Industrial Item 0028,Industrial,WH011,SouthEast Warehouse 011,SouthEast,781,18,2130.32,100,1,2026-05-24T00:00:00+07:00
INV-002529,SKU-0029,Electronics Item 0029,Electronics,WH011,SouthEast Warehouse 011,SouthEast,526,35,670.18,84,1,2026-05-24T00:00:00+07:00
INV-002530,SKU-0030,Home Item 0030,Home,WH011,SouthEast Warehouse 011,SouthEast,199,13,2226.44,63,1,2026-05-24T00:00:00+07:00
INV-002531,SKU-0031,Grocery Item 0031,Grocery,WH011,SouthEast Warehouse 011,SouthEast,572,26,736.65,26,1,2026-05-24T00:00:00+07:00
INV-002532,SKU-0032,Fashion Item 0032,Fashion,WH011,SouthEast Warehouse 011,SouthEast,342,6,789.90,77,1,2026-05-24T00:00:00+07:00
INV-002533,SKU-0033,Industrial Item 0033,Industrial,WH011,SouthEast Warehouse 011,SouthEast,423,4,2295.45,63,1,2026-05-24T00:00:00+07:00
INV-002534,SKU-0034,Electronics Item 0034,Electronics,WH011,SouthEast Warehouse 011,SouthEast,716,70,1020.17,113,1,2026-05-24T00:00:00+07:00
INV-002535,SKU-0035,Home Item 0035,Home,WH011,SouthEast Warehouse 011,SouthEast,627,3,2432.33,111,1,2026-05-24T00:00:00+07:00
INV-002536,SKU-0036,Grocery Item 0036,Grocery,WH011,SouthEast Warehouse 011,SouthEast,690,17,624.35,72,1,2026-05-24T00:00:00+07:00
INV-002537,SKU-0037,Fashion Item 0037,Fashion,WH011,SouthEast Warehouse 011,SouthEast,135,28,209.46,76,1,2026-05-24T00:00:00+07:00
INV-002538,SKU-0038,Industrial Item 0038,Industrial,WH011,SouthEast Warehouse 011,SouthEast,199,6,2043.50,118,1,2026-05-24T00:00:00+07:00
INV-002539,SKU-0039,Electronics Item 0039,Electronics,WH011,SouthEast Warehouse 011,SouthEast,258,64,1589.12,79,1,2026-05-24T00:00:00+07:00
INV-002540,SKU-0040,Home Item 0040,Home,WH011,SouthEast Warehouse 011,SouthEast,763,72,551.73,119,1,2026-05-24T00:00:00+07:00
INV-002541,SKU-0041,Grocery Item 0041,Grocery,WH011,SouthEast Warehouse 011,SouthEast,262,7,1007.02,77,1,2026-05-24T00:00:00+07:00
INV-002542,SKU-0042,Fashion Item 0042,Fashion,WH011,SouthEast Warehouse 011,SouthEast,122,24,1631.30,86,1,2026-05-24T00:00:00+07:00
INV-002543,SKU-0043,Industrial Item 0043,Industrial,WH011,SouthEast Warehouse 011,SouthEast,294,30,364.87,115,1,2026-05-24T00:00:00+07:00
INV-002544,SKU-0044,Electronics Item 0044,Electronics,WH011,SouthEast Warehouse 011,SouthEast,497,30,1006.71,97,1,2026-05-24T00:00:00+07:00
INV-002545,SKU-0045,Home Item 0045,Home,WH011,SouthEast Warehouse 011,SouthEast,287,9,666.32,33,1,2026-05-24T00:00:00+07:00
INV-002546,SKU-0046,Grocery Item 0046,Grocery,WH011,SouthEast Warehouse 011,SouthEast,525,14,891.73,69,1,2026-05-24T00:00:00+07:00
INV-002547,SKU-0047,Fashion Item 0047,Fashion,WH011,SouthEast Warehouse 011,SouthEast,442,14,682.67,63,1,2026-05-24T00:00:00+07:00
INV-002548,SKU-0048,Industrial Item 0048,Industrial,WH011,SouthEast Warehouse 011,SouthEast,299,41,1859.01,57,1,2026-05-24T00:00:00+07:00
INV-002549,SKU-0049,Electronics Item 0049,Electronics,WH011,SouthEast Warehouse 011,SouthEast,465,2,2371.21,110,1,2026-05-24T00:00:00+07:00
INV-002550,SKU-0050,Home Item 0050,Home,WH011,SouthEast Warehouse 011,SouthEast,763,39,2329.94,104,1,2026-05-24T00:00:00+07:00
INV-002551,SKU-0051,Grocery Item 0051,Grocery,WH011,SouthEast Warehouse 011,SouthEast,655,59,832.40,77,1,2026-05-24T00:00:00+07:00
INV-002552,SKU-0052,Fashion Item 0052,Fashion,WH011,SouthEast Warehouse 011,SouthEast,209,45,2237.13,92,1,2026-05-24T00:00:00+07:00
INV-002553,SKU-0053,Industrial Item 0053,Industrial,WH011,SouthEast Warehouse 011,SouthEast,541,43,298.21,90,1,2026-05-24T00:00:00+07:00
INV-002554,SKU-0054,Electronics Item 0054,Electronics,WH011,SouthEast Warehouse 011,SouthEast,85,13,1313.83,115,1,2026-05-24T00:00:00+07:00
INV-002555,SKU-0055,Home Item 0055,Home,WH011,SouthEast Warehouse 011,SouthEast,663,2,230.26,108,1,2026-05-24T00:00:00+07:00
INV-002556,SKU-0056,Grocery Item 0056,Grocery,WH011,SouthEast Warehouse 011,SouthEast,434,24,14.67,120,1,2026-05-24T00:00:00+07:00
INV-002557,SKU-0057,Fashion Item 0057,Fashion,WH011,SouthEast Warehouse 011,SouthEast,220,2,506.49,82,1,2026-05-24T00:00:00+07:00
INV-002558,SKU-0058,Industrial Item 0058,Industrial,WH011,SouthEast Warehouse 011,SouthEast,623,14,833.33,75,1,2026-05-24T00:00:00+07:00
INV-002559,SKU-0059,Electronics Item 0059,Electronics,WH011,SouthEast Warehouse 011,SouthEast,97,10,1108.94,61,1,2026-05-24T00:00:00+07:00
INV-002560,SKU-0060,Home Item 0060,Home,WH011,SouthEast Warehouse 011,SouthEast,653,67,186.79,30,1,2026-05-24T00:00:00+07:00
INV-002561,SKU-0061,Grocery Item 0061,Grocery,WH011,SouthEast Warehouse 011,SouthEast,229,32,321.29,37,1,2026-05-24T00:00:00+07:00
INV-002562,SKU-0062,Fashion Item 0062,Fashion,WH011,SouthEast Warehouse 011,SouthEast,344,46,1746.47,99,1,2026-05-24T00:00:00+07:00
INV-002563,SKU-0063,Industrial Item 0063,Industrial,WH011,SouthEast Warehouse 011,SouthEast,128,16,2112.09,78,1,2026-05-24T00:00:00+07:00
INV-002564,SKU-0064,Electronics Item 0064,Electronics,WH011,SouthEast Warehouse 011,SouthEast,478,46,1038.44,54,1,2026-05-24T00:00:00+07:00
INV-002565,SKU-0065,Home Item 0065,Home,WH011,SouthEast Warehouse 011,SouthEast,448,70,2139.28,49,1,2026-05-24T00:00:00+07:00
INV-002566,SKU-0066,Grocery Item 0066,Grocery,WH011,SouthEast Warehouse 011,SouthEast,414,29,1793.76,106,1,2026-05-24T00:00:00+07:00
INV-002567,SKU-0067,Fashion Item 0067,Fashion,WH011,SouthEast Warehouse 011,SouthEast,785,79,1221.78,84,1,2026-05-24T00:00:00+07:00
INV-002568,SKU-0068,Industrial Item 0068,Industrial,WH011,SouthEast Warehouse 011,SouthEast,730,10,2118.30,60,1,2026-05-24T00:00:00+07:00
INV-002569,SKU-0069,Electronics Item 0069,Electronics,WH011,SouthEast Warehouse 011,SouthEast,416,74,2461.06,117,1,2026-05-24T00:00:00+07:00
INV-002570,SKU-0070,Home Item 0070,Home,WH011,SouthEast Warehouse 011,SouthEast,500,78,1039.68,97,1,2026-05-24T00:00:00+07:00
INV-002571,SKU-0071,Grocery Item 0071,Grocery,WH011,SouthEast Warehouse 011,SouthEast,365,15,2360.02,91,1,2026-05-24T00:00:00+07:00
INV-002572,SKU-0072,Fashion Item 0072,Fashion,WH011,SouthEast Warehouse 011,SouthEast,365,45,1918.25,88,1,2026-05-24T00:00:00+07:00
INV-002573,SKU-0073,Industrial Item 0073,Industrial,WH011,SouthEast Warehouse 011,SouthEast,638,58,785.65,74,1,2026-05-24T00:00:00+07:00
INV-002574,SKU-0074,Electronics Item 0074,Electronics,WH011,SouthEast Warehouse 011,SouthEast,701,51,12.30,62,1,2026-05-24T00:00:00+07:00
INV-002575,SKU-0075,Home Item 0075,Home,WH011,SouthEast Warehouse 011,SouthEast,238,36,566.76,60,1,2026-05-24T00:00:00+07:00
INV-002576,SKU-0076,Grocery Item 0076,Grocery,WH011,SouthEast Warehouse 011,SouthEast,755,30,630.80,100,1,2026-05-24T00:00:00+07:00
INV-002577,SKU-0077,Fashion Item 0077,Fashion,WH011,SouthEast Warehouse 011,SouthEast,273,2,2470.09,90,1,2026-05-24T00:00:00+07:00
INV-002578,SKU-0078,Industrial Item 0078,Industrial,WH011,SouthEast Warehouse 011,SouthEast,248,20,959.74,80,1,2026-05-24T00:00:00+07:00
INV-002579,SKU-0079,Electronics Item 0079,Electronics,WH011,SouthEast Warehouse 011,SouthEast,467,72,1275.45,84,1,2026-05-24T00:00:00+07:00
INV-002580,SKU-0080,Home Item 0080,Home,WH011,SouthEast Warehouse 011,SouthEast,715,33,269.02,111,1,2026-05-24T00:00:00+07:00
INV-002581,SKU-0081,Grocery Item 0081,Grocery,WH011,SouthEast Warehouse 011,SouthEast,174,40,1342.36,50,1,2026-05-24T00:00:00+07:00
INV-002582,SKU-0082,Fashion Item 0082,Fashion,WH011,SouthEast Warehouse 011,SouthEast,466,41,1361.33,93,1,2026-05-24T00:00:00+07:00
INV-002583,SKU-0083,Industrial Item 0083,Industrial,WH011,SouthEast Warehouse 011,SouthEast,202,15,29.24,116,1,2026-05-24T00:00:00+07:00
INV-002584,SKU-0084,Electronics Item 0084,Electronics,WH011,SouthEast Warehouse 011,SouthEast,383,40,553.55,117,1,2026-05-24T00:00:00+07:00
INV-002585,SKU-0085,Home Item 0085,Home,WH011,SouthEast Warehouse 011,SouthEast,218,42,1501.73,46,1,2026-05-24T00:00:00+07:00
INV-002586,SKU-0086,Grocery Item 0086,Grocery,WH011,SouthEast Warehouse 011,SouthEast,276,51,874.59,120,1,2026-05-24T00:00:00+07:00
INV-002587,SKU-0087,Fashion Item 0087,Fashion,WH011,SouthEast Warehouse 011,SouthEast,217,25,1131.17,48,1,2026-05-24T00:00:00+07:00
INV-002588,SKU-0088,Industrial Item 0088,Industrial,WH011,SouthEast Warehouse 011,SouthEast,243,2,414.10,94,1,2026-05-24T00:00:00+07:00
INV-002589,SKU-0089,Electronics Item 0089,Electronics,WH011,SouthEast Warehouse 011,SouthEast,494,56,1369.57,74,1,2026-05-24T00:00:00+07:00
INV-002590,SKU-0090,Home Item 0090,Home,WH011,SouthEast Warehouse 011,SouthEast,333,69,161.12,36,1,2026-05-24T00:00:00+07:00
INV-002591,SKU-0091,Grocery Item 0091,Grocery,WH011,SouthEast Warehouse 011,SouthEast,200,29,581.84,37,1,2026-05-24T00:00:00+07:00
INV-002592,SKU-0092,Fashion Item 0092,Fashion,WH011,SouthEast Warehouse 011,SouthEast,331,71,793.87,116,1,2026-05-24T00:00:00+07:00
INV-002593,SKU-0093,Industrial Item 0093,Industrial,WH011,SouthEast Warehouse 011,SouthEast,175,14,6.24,86,1,2026-05-24T00:00:00+07:00
INV-002594,SKU-0094,Electronics Item 0094,Electronics,WH011,SouthEast Warehouse 011,SouthEast,689,67,1136.70,91,1,2026-05-24T00:00:00+07:00
INV-002595,SKU-0095,Home Item 0095,Home,WH011,SouthEast Warehouse 011,SouthEast,449,66,2394.37,73,1,2026-05-24T00:00:00+07:00
INV-002596,SKU-0096,Grocery Item 0096,Grocery,WH011,SouthEast Warehouse 011,SouthEast,551,18,1993.48,118,1,2026-05-24T00:00:00+07:00
INV-002597,SKU-0097,Fashion Item 0097,Fashion,WH011,SouthEast Warehouse 011,SouthEast,343,46,2126.67,43,1,2026-05-24T00:00:00+07:00
INV-002598,SKU-0098,Industrial Item 0098,Industrial,WH011,SouthEast Warehouse 011,SouthEast,122,24,1205.84,70,1,2026-05-24T00:00:00+07:00
INV-002599,SKU-0099,Electronics Item 0099,Electronics,WH011,SouthEast Warehouse 011,SouthEast,439,22,103.03,43,1,2026-05-24T00:00:00+07:00
INV-002600,SKU-0100,Home Item 0100,Home,WH011,SouthEast Warehouse 011,SouthEast,716,25,2009.61,35,1,2026-05-24T00:00:00+07:00
INV-002601,SKU-0101,Grocery Item 0101,Grocery,WH011,SouthEast Warehouse 011,SouthEast,109,13,935.46,27,1,2026-05-24T00:00:00+07:00
INV-002602,SKU-0102,Fashion Item 0102,Fashion,WH011,SouthEast Warehouse 011,SouthEast,139,7,2494.11,114,1,2026-05-24T00:00:00+07:00
INV-002603,SKU-0103,Industrial Item 0103,Industrial,WH011,SouthEast Warehouse 011,SouthEast,290,32,1727.65,96,1,2026-05-24T00:00:00+07:00
INV-002604,SKU-0104,Electronics Item 0104,Electronics,WH011,SouthEast Warehouse 011,SouthEast,540,11,2420.70,104,1,2026-05-24T00:00:00+07:00
INV-002605,SKU-0105,Home Item 0105,Home,WH011,SouthEast Warehouse 011,SouthEast,680,67,1666.18,85,1,2026-05-24T00:00:00+07:00
INV-002606,SKU-0106,Grocery Item 0106,Grocery,WH011,SouthEast Warehouse 011,SouthEast,705,45,1277.48,38,1,2026-05-24T00:00:00+07:00
INV-002607,SKU-0107,Fashion Item 0107,Fashion,WH011,SouthEast Warehouse 011,SouthEast,441,4,2315.18,31,1,2026-05-24T00:00:00+07:00
INV-002608,SKU-0108,Industrial Item 0108,Industrial,WH011,SouthEast Warehouse 011,SouthEast,720,45,474.78,30,1,2026-05-24T00:00:00+07:00
INV-002609,SKU-0109,Electronics Item 0109,Electronics,WH011,SouthEast Warehouse 011,SouthEast,90,22,1994.34,53,1,2026-05-24T00:00:00+07:00
INV-002610,SKU-0110,Home Item 0110,Home,WH011,SouthEast Warehouse 011,SouthEast,128,1,1677.80,58,1,2026-05-24T00:00:00+07:00
INV-002611,SKU-0111,Grocery Item 0111,Grocery,WH011,SouthEast Warehouse 011,SouthEast,662,75,91.30,117,1,2026-05-24T00:00:00+07:00
INV-002612,SKU-0112,Fashion Item 0112,Fashion,WH011,SouthEast Warehouse 011,SouthEast,559,3,2452.16,120,1,2026-05-24T00:00:00+07:00
INV-002613,SKU-0113,Industrial Item 0113,Industrial,WH011,SouthEast Warehouse 011,SouthEast,195,13,2274.11,85,1,2026-05-24T00:00:00+07:00
INV-002614,SKU-0114,Electronics Item 0114,Electronics,WH011,SouthEast Warehouse 011,SouthEast,82,20,764.84,35,1,2026-05-24T00:00:00+07:00
INV-002615,SKU-0115,Home Item 0115,Home,WH011,SouthEast Warehouse 011,SouthEast,147,35,1800.93,85,1,2026-05-24T00:00:00+07:00
INV-002616,SKU-0116,Grocery Item 0116,Grocery,WH011,SouthEast Warehouse 011,SouthEast,103,12,1172.03,89,1,2026-05-24T00:00:00+07:00
INV-002617,SKU-0117,Fashion Item 0117,Fashion,WH011,SouthEast Warehouse 011,SouthEast,386,16,1461.85,61,1,2026-05-24T00:00:00+07:00
INV-002618,SKU-0118,Industrial Item 0118,Industrial,WH011,SouthEast Warehouse 011,SouthEast,537,31,869.05,46,1,2026-05-24T00:00:00+07:00
INV-002619,SKU-0119,Electronics Item 0119,Electronics,WH011,SouthEast Warehouse 011,SouthEast,647,3,781.11,62,1,2026-05-24T00:00:00+07:00
INV-002620,SKU-0120,Home Item 0120,Home,WH011,SouthEast Warehouse 011,SouthEast,269,25,1886.00,85,1,2026-05-24T00:00:00+07:00
INV-002621,SKU-0121,Grocery Item 0121,Grocery,WH011,SouthEast Warehouse 011,SouthEast,667,13,866.57,37,1,2026-05-24T00:00:00+07:00
INV-002622,SKU-0122,Fashion Item 0122,Fashion,WH011,SouthEast Warehouse 011,SouthEast,503,44,2100.64,54,1,2026-05-24T00:00:00+07:00
INV-002623,SKU-0123,Industrial Item 0123,Industrial,WH011,SouthEast Warehouse 011,SouthEast,313,43,1523.46,55,1,2026-05-24T00:00:00+07:00
INV-002624,SKU-0124,Electronics Item 0124,Electronics,WH011,SouthEast Warehouse 011,SouthEast,373,54,1075.54,50,1,2026-05-24T00:00:00+07:00
INV-002625,SKU-0125,Home Item 0125,Home,WH011,SouthEast Warehouse 011,SouthEast,704,12,702.97,46,1,2026-05-24T00:00:00+07:00
INV-002626,SKU-0126,Grocery Item 0126,Grocery,WH011,SouthEast Warehouse 011,SouthEast,555,42,846.03,29,1,2026-05-24T00:00:00+07:00
INV-002627,SKU-0127,Fashion Item 0127,Fashion,WH011,SouthEast Warehouse 011,SouthEast,780,53,2384.20,35,1,2026-05-24T00:00:00+07:00
INV-002628,SKU-0128,Industrial Item 0128,Industrial,WH011,SouthEast Warehouse 011,SouthEast,687,17,1004.13,87,1,2026-05-24T00:00:00+07:00
INV-002629,SKU-0129,Electronics Item 0129,Electronics,WH011,SouthEast Warehouse 011,SouthEast,673,49,2280.65,99,1,2026-05-24T00:00:00+07:00
INV-002630,SKU-0130,Home Item 0130,Home,WH011,SouthEast Warehouse 011,SouthEast,292,8,492.62,82,1,2026-05-24T00:00:00+07:00
INV-002631,SKU-0131,Grocery Item 0131,Grocery,WH011,SouthEast Warehouse 011,SouthEast,612,59,2082.37,59,1,2026-05-24T00:00:00+07:00
INV-002632,SKU-0132,Fashion Item 0132,Fashion,WH011,SouthEast Warehouse 011,SouthEast,757,78,2161.67,61,1,2026-05-24T00:00:00+07:00
INV-002633,SKU-0133,Industrial Item 0133,Industrial,WH011,SouthEast Warehouse 011,SouthEast,653,1,2303.59,37,1,2026-05-24T00:00:00+07:00
INV-002634,SKU-0134,Electronics Item 0134,Electronics,WH011,SouthEast Warehouse 011,SouthEast,651,80,1736.02,111,1,2026-05-24T00:00:00+07:00
INV-002635,SKU-0135,Home Item 0135,Home,WH011,SouthEast Warehouse 011,SouthEast,576,21,2499.81,71,1,2026-05-24T00:00:00+07:00
INV-002636,SKU-0136,Grocery Item 0136,Grocery,WH011,SouthEast Warehouse 011,SouthEast,111,19,824.04,100,1,2026-05-24T00:00:00+07:00
INV-002637,SKU-0137,Fashion Item 0137,Fashion,WH011,SouthEast Warehouse 011,SouthEast,318,33,283.89,118,1,2026-05-24T00:00:00+07:00
INV-002638,SKU-0138,Industrial Item 0138,Industrial,WH011,SouthEast Warehouse 011,SouthEast,695,44,570.98,63,1,2026-05-24T00:00:00+07:00
INV-002639,SKU-0139,Electronics Item 0139,Electronics,WH011,SouthEast Warehouse 011,SouthEast,542,7,2441.57,33,1,2026-05-24T00:00:00+07:00
INV-002640,SKU-0140,Home Item 0140,Home,WH011,SouthEast Warehouse 011,SouthEast,167,3,1149.24,64,1,2026-05-24T00:00:00+07:00
INV-002641,SKU-0141,Grocery Item 0141,Grocery,WH011,SouthEast Warehouse 011,SouthEast,259,40,70.96,57,1,2026-05-24T00:00:00+07:00
INV-002642,SKU-0142,Fashion Item 0142,Fashion,WH011,SouthEast Warehouse 011,SouthEast,696,77,1750.55,74,1,2026-05-24T00:00:00+07:00
INV-002643,SKU-0143,Industrial Item 0143,Industrial,WH011,SouthEast Warehouse 011,SouthEast,157,16,2150.88,82,1,2026-05-24T00:00:00+07:00
INV-002644,SKU-0144,Electronics Item 0144,Electronics,WH011,SouthEast Warehouse 011,SouthEast,630,34,1262.03,100,1,2026-05-24T00:00:00+07:00
INV-002645,SKU-0145,Home Item 0145,Home,WH011,SouthEast Warehouse 011,SouthEast,116,0,2291.56,91,1,2026-05-24T00:00:00+07:00
INV-002646,SKU-0146,Grocery Item 0146,Grocery,WH011,SouthEast Warehouse 011,SouthEast,230,37,1478.15,31,1,2026-05-24T00:00:00+07:00
INV-002647,SKU-0147,Fashion Item 0147,Fashion,WH011,SouthEast Warehouse 011,SouthEast,83,10,2366.69,29,1,2026-05-24T00:00:00+07:00
INV-002648,SKU-0148,Industrial Item 0148,Industrial,WH011,SouthEast Warehouse 011,SouthEast,290,36,1111.71,35,1,2026-05-24T00:00:00+07:00
INV-002649,SKU-0149,Electronics Item 0149,Electronics,WH011,SouthEast Warehouse 011,SouthEast,207,4,2269.94,57,1,2026-05-24T00:00:00+07:00
INV-002650,SKU-0150,Home Item 0150,Home,WH011,SouthEast Warehouse 011,SouthEast,153,37,470.79,56,1,2026-05-24T00:00:00+07:00
INV-002651,SKU-0151,Grocery Item 0151,Grocery,WH011,SouthEast Warehouse 011,SouthEast,92,2,963.82,62,1,2026-05-24T00:00:00+07:00
INV-002652,SKU-0152,Fashion Item 0152,Fashion,WH011,SouthEast Warehouse 011,SouthEast,114,7,2450.38,43,1,2026-05-24T00:00:00+07:00
INV-002653,SKU-0153,Industrial Item 0153,Industrial,WH011,SouthEast Warehouse 011,SouthEast,356,24,1212.01,36,1,2026-05-24T00:00:00+07:00
INV-002654,SKU-0154,Electronics Item 0154,Electronics,WH011,SouthEast Warehouse 011,SouthEast,541,22,575.93,30,1,2026-05-24T00:00:00+07:00
INV-002655,SKU-0155,Home Item 0155,Home,WH011,SouthEast Warehouse 011,SouthEast,127,10,2480.91,48,1,2026-05-24T00:00:00+07:00
INV-002656,SKU-0156,Grocery Item 0156,Grocery,WH011,SouthEast Warehouse 011,SouthEast,378,39,382.58,51,1,2026-05-24T00:00:00+07:00
INV-002657,SKU-0157,Fashion Item 0157,Fashion,WH011,SouthEast Warehouse 011,SouthEast,296,7,250.23,70,1,2026-05-24T00:00:00+07:00
INV-002658,SKU-0158,Industrial Item 0158,Industrial,WH011,SouthEast Warehouse 011,SouthEast,315,25,2208.86,95,1,2026-05-24T00:00:00+07:00
INV-002659,SKU-0159,Electronics Item 0159,Electronics,WH011,SouthEast Warehouse 011,SouthEast,236,21,1367.63,94,1,2026-05-24T00:00:00+07:00
INV-002660,SKU-0160,Home Item 0160,Home,WH011,SouthEast Warehouse 011,SouthEast,473,77,2283.14,83,1,2026-05-24T00:00:00+07:00
INV-002661,SKU-0161,Grocery Item 0161,Grocery,WH011,SouthEast Warehouse 011,SouthEast,467,19,1025.12,110,1,2026-05-24T00:00:00+07:00
INV-002662,SKU-0162,Fashion Item 0162,Fashion,WH011,SouthEast Warehouse 011,SouthEast,396,34,2313.87,34,1,2026-05-24T00:00:00+07:00
INV-002663,SKU-0163,Industrial Item 0163,Industrial,WH011,SouthEast Warehouse 011,SouthEast,154,10,2250.00,29,1,2026-05-24T00:00:00+07:00
INV-002664,SKU-0164,Electronics Item 0164,Electronics,WH011,SouthEast Warehouse 011,SouthEast,287,10,2209.38,78,1,2026-05-24T00:00:00+07:00
INV-002665,SKU-0165,Home Item 0165,Home,WH011,SouthEast Warehouse 011,SouthEast,609,68,1790.77,27,1,2026-05-24T00:00:00+07:00
INV-002666,SKU-0166,Grocery Item 0166,Grocery,WH011,SouthEast Warehouse 011,SouthEast,694,14,145.57,26,1,2026-05-24T00:00:00+07:00
INV-002667,SKU-0167,Fashion Item 0167,Fashion,WH011,SouthEast Warehouse 011,SouthEast,332,3,2396.75,117,1,2026-05-24T00:00:00+07:00
INV-002668,SKU-0168,Industrial Item 0168,Industrial,WH011,SouthEast Warehouse 011,SouthEast,470,4,1628.19,62,1,2026-05-24T00:00:00+07:00
INV-002669,SKU-0169,Electronics Item 0169,Electronics,WH011,SouthEast Warehouse 011,SouthEast,515,33,817.22,87,1,2026-05-24T00:00:00+07:00
INV-002670,SKU-0170,Home Item 0170,Home,WH011,SouthEast Warehouse 011,SouthEast,238,35,34.23,63,1,2026-05-24T00:00:00+07:00
INV-002671,SKU-0171,Grocery Item 0171,Grocery,WH011,SouthEast Warehouse 011,SouthEast,556,61,8.39,43,1,2026-05-24T00:00:00+07:00
INV-002672,SKU-0172,Fashion Item 0172,Fashion,WH011,SouthEast Warehouse 011,SouthEast,186,2,512.86,108,1,2026-05-24T00:00:00+07:00
INV-002673,SKU-0173,Industrial Item 0173,Industrial,WH011,SouthEast Warehouse 011,SouthEast,456,20,933.70,57,1,2026-05-24T00:00:00+07:00
